Attrition,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,AgeEducation,AgeMoneyly,IntoAge,Satisfaction
0,32,8,3,3,4,4,6209,1,15,3,3,2,10,4,4,10,7,0,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9.375,776,22,10
1,34,9,4,4,3,1,5346,4,17,3,3,1,11,3,2,7,1,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.764705882352942,471,23,8
0,31,3,4,2,3,3,13675,9,12,3,1,1,9,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,12.903225806451612,1323,22,6
0,21,15,2,3,3,4,1232,1,14,3,4,0,0,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,9.523809523809524,176,21,11
0,31,7,3,4,3,4,7547,4,12,3,4,3,13,3,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9.67741935483871,730,18,12
0,34,15,3,2,3,1,17007,7,14,3,4,2,16,3,2,14,8,6,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.823529411764707,1500,18,7
0,42,18,4,4,3,1,5410,6,17,3,3,1,9,3,2,4,3,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,9.523809523809524,386,33,8
0,38,9,3,2,2,2,2899,0,19,3,4,1,3,3,3,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7.894736842105263,152,35,8
0,46,3,1,1,3,3,17465,3,12,3,4,1,23,3,3,12,9,4,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.1739130434782608,1139,23,8
0,32,2,3,3,3,2,2370,1,13,3,3,1,8,4,3,8,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9.375,222,24,8
0,32,5,2,4,2,2,5878,3,12,3,1,1,12,2,3,7,1,2,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.25,367,20,7
0,51,26,4,1,3,3,16307,2,14,3,3,1,29,2,2,20,6,4,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7.8431372549019605,959,22,7
0,56,1,2,1,3,1,2066,2,22,4,4,1,5,3,4,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.5714285714285716,110,51,6
0,54,19,4,3,3,2,10725,2,15,3,3,1,16,1,4,9,7,7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,7.407407407407407,595,38,8
1,51,8,4,1,1,4,10650,2,15,3,4,0,18,2,3,4,2,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7.8431372549019605,208,33,9
0,36,10,3,4,3,1,8321,7,13,3,4,1,15,1,3,12,8,5,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.333333333333334,693,21,9
0,27,8,4,2,3,2,6214,1,18,3,1,1,8,3,3,8,7,0,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,14.814814814814815,690,19,5
0,42,2,2,4,3,1,17665,0,17,3,4,1,23,3,3,22,6,13,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.761904761904762,1261,19,9
0,31,5,4,1,3,4,5476,1,11,3,1,2,10,2,3,10,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.903225806451612,529,21,6
0,44,5,3,3,2,3,3162,3,14,3,4,0,7,5,3,5,2,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6.818181818181818,143,37,10
0,28,7,3,3,3,1,4898,0,14,3,4,0,5,5,3,4,2,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,10.714285714285714,524,23,8
1,34,6,2,4,1,3,2351,0,16,3,4,1,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.882352941176471,69,31,11
0,27,1,2,4,3,2,3816,1,11,3,2,1,5,2,3,5,2,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7.407407407407407,424,22,8
0,36,3,3,1,2,4,7644,0,19,3,3,2,10,2,3,9,7,3,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.333333333333334,424,26,8
1,41,4,3,1,3,2,9355,1,18,3,3,0,8,5,3,8,7,7,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7.317073170731708,684,33,6
0,27,16,4,3,3,2,2811,9,14,3,2,1,4,2,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14.814814814814815,312,23,7
0,29,23,3,4,3,4,2201,9,16,3,4,0,6,4,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10.344827586206897,227,23,12
0,35,6,1,3,3,3,3506,0,14,3,4,0,4,3,3,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.857142857142857,300,31,10
1,22,3,1,2,3,3,4171,0,19,3,1,1,4,3,4,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4.545454545454546,568,18,6
0,58,5,3,3,2,2,10552,2,13,3,4,1,24,3,3,6,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5.172413793103448,363,34,9
0,33,8,5,4,3,3,6388,2,17,3,1,0,14,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.151515151515152,580,19,8
1,22,3,4,3,2,4,2853,0,11,3,2,1,1,5,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.181818181818183,259,21,9
0,27,9,3,4,3,2,2279,1,16,3,4,0,7,2,2,7,7,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.11111111111111,253,20,10
0,51,9,4,4,3,4,2075,3,23,4,2,2,10,4,3,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7.8431372549019605,122,41,10
0,36,1,3,3,3,2,5228,0,15,3,1,1,10,2,3,9,7,0,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,8.333333333333334,435,26,6
1,33,10,1,1,1,4,3408,7,13,3,1,3,8,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.0303030303030303,103,25,6
0,39,1,3,3,4,4,9613,0,17,3,1,3,19,5,2,18,10,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7.6923076923076925,985,20,8
0,40,8,2,2,3,1,6516,2,16,3,2,1,18,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.0,488,22,5
0,39,3,2,3,2,3,3069,0,15,3,4,1,11,3,3,10,8,0,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5.128205128205129,157,28,10
1,28,2,4,1,3,3,3485,2,11,3,3,0,5,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,14.285714285714286,373,23,7
0,29,21,4,2,4,1,9980,1,11,3,3,1,10,1,3,10,9,8,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,13.793103448275861,1376,19,6
0,31,11,4,4,3,4,2356,3,19,3,2,1,8,2,3,6,4,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.903225806451612,228,23,10
0,46,1,4,4,3,4,19627,9,17,3,4,2,23,0,3,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.695652173913043,1280,23,12
0,24,10,3,1,3,4,2145,0,14,3,4,1,3,2,3,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.5,268,21,9
0,36,3,2,1,3,4,2835,5,22,4,1,1,7,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5.555555555555555,236,29,6
0,34,2,1,4,2,3,9547,1,17,3,3,0,10,2,2,10,9,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2.9411764705882355,561,24,10
0,41,9,4,3,3,1,2289,1,20,4,2,2,5,2,3,5,3,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9.75609756097561,167,36,6
0,40,2,3,2,2,3,3448,6,22,4,2,1,20,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7.5,172,20,7
1,44,3,3,1,3,1,2362,4,12,3,3,0,10,4,4,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.818181818181818,161,34,5
0,31,26,1,1,3,3,2911,1,17,3,4,1,5,1,2,5,2,4,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.225806451612903,281,26,8
0,38,2,4,1,4,1,5980,6,12,3,4,0,17,2,3,15,7,4,12,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10.526315789473685,629,21,6
0,28,10,3,3,3,3,3660,3,13,3,4,0,10,4,4,8,7,1,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,10.714285714285714,392,18,10
0,55,2,2,4,1,3,19187,4,14,3,4,1,23,5,3,19,9,9,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.6363636363636362,348,32,11
0,35,8,1,4,4,4,2269,1,19,3,4,0,1,2,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2.857142857142857,259,34,12
0,54,5,2,1,3,1,19406,4,11,3,3,1,24,4,2,4,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.7037037037037037,1078,30,5
1,28,1,2,1,1,2,2216,7,13,3,4,0,10,4,3,7,7,3,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7.142857142857143,79,18,7
0,34,8,2,3,3,1,6500,5,17,3,2,1,6,1,3,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.882352941176471,573,28,6
0,38,1,3,1,2,1,2858,4,14,3,1,0,20,3,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,7.894736842105263,150,18,3
1,29,18,1,3,2,4,2389,1,13,3,3,0,4,3,2,4,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.4482758620689653,164,25,10
0,35,1,4,4,4,3,2506,3,13,3,3,0,7,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.428571428571429,286,28,10
0,38,15,2,3,2,4,11510,0,14,3,2,1,12,3,3,11,10,2,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5.2631578947368425,605,26,9
0,31,2,2,1,3,3,3067,0,19,3,3,1,3,1,3,2,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.451612903225806,296,28,7
0,28,21,3,3,3,4,2713,1,11,3,3,1,5,2,1,5,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.714285714285714,290,23,10
0,35,2,4,1,2,4,4930,0,14,3,3,0,6,2,4,5,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11.428571428571429,281,29,8
0,55,4,4,4,3,3,4035,0,16,3,2,0,4,2,3,3,2,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7.2727272727272725,220,51,9
0,36,2,4,3,3,4,2644,3,21,4,4,0,7,3,2,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11.11111111111111,220,29,11
0,47,2,4,3,3,2,4978,7,11,3,4,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8.51063829787234,317,43,9
0,52,19,4,4,3,4,4258,0,18,3,1,1,5,3,3,4,3,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.6923076923076925,245,47,9
1,34,16,4,4,1,1,2307,1,23,4,2,1,5,2,3,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.764705882352942,67,29,7
0,36,16,4,3,2,1,5647,4,13,3,1,2,11,3,2,3,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.11111111111111,313,25,5
0,32,1,3,1,3,4,6162,1,22,4,2,1,9,3,3,9,8,7,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9.375,577,23,7
0,37,5,2,3,4,3,3500,0,14,3,1,0,7,2,1,6,5,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5.405405405405405,378,30,7
0,36,11,2,2,3,4,9738,0,14,3,3,1,10,6,3,9,7,2,8,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.555555555555555,811,26,9
0,36,6,4,3,1,3,2741,1,14,3,3,1,7,4,3,7,7,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11.11111111111111,76,29,9
0,45,8,4,4,3,4,3697,9,14,3,1,2,12,3,3,10,9,9,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.88888888888889,246,33,9
1,24,1,1,1,3,2,3202,1,16,3,2,0,6,4,3,5,3,1,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4.166666666666667,400,18,5
0,39,1,4,3,3,3,2232,7,14,3,3,3,7,1,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10.256410256410257,171,32,9
0,42,21,2,3,3,3,5265,2,16,3,2,1,11,5,3,5,3,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4.761904761904762,376,31,8
0,41,6,3,4,3,3,9241,1,12,3,2,0,10,3,3,10,8,8,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,7.317073170731708,676,31,9
0,53,2,3,4,4,2,16598,4,12,3,2,0,35,2,2,9,8,8,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5.660377358490566,1252,18,8
0,36,8,3,1,4,1,11713,9,14,3,1,1,10,2,3,8,7,0,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,8.333333333333334,1301,26,3
0,29,15,1,2,1,4,2168,0,18,3,1,1,6,2,2,5,4,1,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.4482758620689653,74,23,7
0,27,6,3,4,2,3,2539,1,13,3,3,1,4,0,3,4,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.11111111111111,188,23,10
0,30,1,3,3,3,3,2064,0,21,4,1,1,6,3,4,5,3,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,10.0,206,24,7
0,53,1,1,4,3,1,8381,7,20,4,4,0,18,2,4,14,7,8,10,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.8867924528301887,474,35,9
0,42,29,3,2,1,4,4272,4,19,3,1,0,16,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,7.142857142857143,101,26,7
0,42,4,2,3,3,4,19232,1,11,3,4,0,22,3,3,22,17,11,15,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.761904761904762,1373,20,11
0,34,2,4,4,2,1,5957,6,13,3,2,1,13,3,3,11,9,5,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.764705882352942,350,21,7
0,44,1,4,1,2,3,5985,4,11,3,2,0,10,1,4,2,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,9.090909090909092,272,34,6
1,29,10,3,4,2,1,2404,6,20,4,3,0,3,5,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10.344827586206897,165,26,8
0,28,1,3,3,3,4,2044,1,11,3,3,1,5,6,4,5,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.714285714285714,219,23,10
0,36,14,1,3,3,4,6586,0,17,3,1,1,17,2,2,16,8,4,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.7777777777777777,548,19,8
0,29,2,3,4,3,3,4649,1,14,3,1,1,4,3,2,4,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10.344827586206897,480,25,8
0,49,4,2,1,2,3,18711,2,13,3,3,1,23,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.081632653061225,763,26,7
0,32,2,1,3,3,2,4078,0,13,3,1,3,4,3,2,3,2,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.125,382,28,6
1,39,6,3,4,3,1,2404,7,21,4,4,0,8,2,1,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,7.6923076923076925,184,31,9
0,29,20,3,3,3,4,2157,1,15,3,2,1,3,5,3,3,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10.344827586206897,223,26,9
0,32,2,2,4,3,4,3068,0,13,3,3,0,8,2,2,7,7,3,6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6.25,287,24,11
0,27,8,3,3,3,4,3445,1,11,3,3,0,6,5,2,6,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,11.11111111111111,382,21,10
0,26,7,3,3,4,1,3578,0,12,3,4,0,8,2,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11.538461538461538,550,18,8
0,46,2,3,3,3,1,17048,8,23,4,1,0,28,2,3,26,15,15,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6.521739130434782,1111,18,5
0,26,28,2,1,3,2,6272,1,20,4,4,2,6,5,4,5,3,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7.6923076923076925,723,20,7
0,30,16,3,3,4,3,5294,3,16,3,3,1,10,3,3,7,0,1,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.0,705,20,9
0,41,6,3,4,3,4,13591,3,18,3,3,0,16,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7.317073170731708,994,25,11
0,46,3,3,3,3,2,16606,8,12,3,4,1,23,2,4,13,12,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6.521739130434782,1083,23,9
0,35,7,1,4,3,3,2404,1,13,3,1,1,1,3,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.857142857142857,206,34,8
0,51,14,2,3,3,4,4936,4,11,3,3,1,18,2,2,7,7,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3.9215686274509802,290,33,10
0,48,6,3,1,2,3,4240,2,13,3,4,0,19,0,3,2,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6.25,176,29,8
0,48,2,2,4,4,2,2559,5,11,3,3,0,7,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.166666666666667,213,41,9
0,22,16,2,4,4,4,2935,1,13,3,2,2,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.090909090909092,533,21,10
0,27,17,3,3,3,2,3058,0,16,3,4,1,6,3,2,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.11111111111111,339,21,9
0,37,13,3,1,3,4,4285,1,17,3,1,0,10,2,3,10,8,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.108108108108109,347,27,6
0,48,20,4,4,3,3,2259,4,17,3,1,2,13,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.333333333333334,141,35,8
0,53,13,2,4,4,1,4450,1,11,3,3,2,5,3,3,4,2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.7735849056603774,335,48,8
0,42,4,4,2,3,1,5155,7,13,3,4,0,9,3,4,6,4,1,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9.523809523809524,368,33,7
1,32,16,1,2,1,1,3919,1,22,4,2,0,10,5,3,10,2,6,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.125,122,22,5
0,37,9,2,2,2,2,4189,1,14,3,1,2,5,2,3,5,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5.405405405405405,226,32,5
1,26,4,4,4,2,4,5828,1,12,3,2,0,8,0,3,8,7,7,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,15.384615384615385,448,18,10
0,52,8,4,3,3,1,2950,9,13,3,3,0,12,2,1,5,4,0,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7.6923076923076925,170,40,7
0,38,3,5,4,3,3,4317,3,20,4,2,0,19,2,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.157894736842104,340,19,9
0,50,10,3,4,2,4,10496,6,15,3,4,0,20,2,3,4,3,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6.0,419,30,12
